;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/settings/pad_vibration_mode_camera_shake;Camera shake;Wstrząs kamery;Дрожание камеры;Secousses de la caméra;Kameraverwacklung;Sacudida de cámara;Tremor de tela;镜头晃动;カメラ揺れ;카메라 흔들림
gui/menu/settings/pad_vibration_mode_environement;Environment;Środowisko;Окружение;Environnement;Umgebung;Entorno;Ambiente;环境;環境;환경
gui/menu/settings/pad_vibration_mode_full;Full;Pełny;Максимум;Intégral;Voll;Todos los efectos;Total;完整;フル;전체
gui/menu/settings/pause_on_platform_overlay_event;Pause game with Steam overlay;Pauzuj gdy okno Steam jest widoczne;Приостановить игру через Steam overlay;Mettre en pause avec l'overlay Steam;Bei Pause Steam-Overlay anzeigen;Pausar juego con el Steam overlay;Pausar o jogo com o painel do Steam;当Steam界面出现时暂停游戏;Steamオーバーレイ中にゲームをポーズ;게임 일시중지, Steam 오버레이 활성화
gui/menu/settings/performance;Performance;Wydajność;Производительность;Performance;Leistung;Rendimiento;Performance;性能;パフォーマンス;성능
gui/menu/settings/player_damage_numbers;Show damage numbers on player;Wyświetlaj Otrzymane Obrażenia;Показывать число урона на игроке;Afficher le nombre de dégâts sur le joueur;Schadenszahlen auf Spieler anzeigen;Mostrar cifras de daño del jugador;Mostrar valores de dano no jogador;在玩家身上显示伤害值;プレイヤーへのダメージ数値を表示;플레이어마다 피해량 표시
gui/menu/settings/quality;Quality;Jakość;Качество;Qualité;Qualität;Calidad;Qualidade;质量;画質;품질
gui/menu/settings/render_resolution;Render Resolution;Rozdzielczość Renderingu;Разрешение рендеринга;Définition de rendu;Rendering-Auflösung;Resolución de renderizado;Resolução da renderização;渲染分辨率;レンダリング解像度;렌더링 해상도
gui/menu/settings/resolution;Resolution;Rozdzielczość;Разрешение;Résolution;Auflösung;Resolución;Resolução;分辨率;解像度;해상도
gui/menu/settings/resolution_scaling;Resolution scaling;Skalowanie Rozdzielczości;Масштабирование разрешения;Résolution d'images;Skalierung der Auflösung;Escala de resolución;Dimensionamento da resolução;分辨率;解像度スケーリング;해상도 스케일링
gui/menu/settings/resolution_scaling_description;Changes the effective resolution at which the game is rendered and uses upscaling or downscaling to output the image at the selected screen resolution. For example: - 50% renders the game at half the output resolution to increase FPS, but reduces quality, - 200% renders the game at twice the output resolution to improve quality, but reduces FPS. The User Interface is not affected by this setting.;Zmienia efektywną rozdzielczość, w której gra jest renderowana, i używa skalowania w górę lub w dół, aby wyświetlić obraz w wybranej rozdzielczości ekranu. Na przykład: - 50% powoduje renderowanie gry w połowie rozdzielczości wyjściowej, co zwiększa liczbę klatek na sekundę, ale zmniejsza jakość, - 200% powoduje renderowanie gry w dwukrotnej rozdzielczości wyjściowej, co poprawia jakość, ale zmniejsza liczbę klatek na sekundę. Ustawienie to nie ma wpływu na interfejs użytkownika.;Изменяет разрешение, в котором рендерится игра, и использует увеличение или уменьшение для вывода изображения в выбранном разрешении экрана. Например: −50 % отображает игру с половиной выходного разрешения для повышения числа кадров в секунду, но снижает качество, −200 % отображает игру с удвоенным выходным разрешением для повышения качества, но снижает число кадров в секунду. Эта настройка не влияет на пользовательский интерфейс.;Modifie la définition à laquelle le jeu est rendu (affiché) et met l'image à l'échelle supérieure ou inférieure pour l'afficher à la définition d'écran sélectionnée. Par exemple : => 50 % affiche le jeu à la moitié de la définition pour augmenter l'IPS, mais réduit la qualité d'image => 200 % affiche le jeu à une définition doublée pour améliorer la qualité d'image, mais réduit le nombre d'images par seconde. L'interface utilisateur n'est pas affectée par ce paramètre.;Ändert die effektive Auflösung, mit der das Spiel gerendert wird, und verwendet eine Hoch- oder Herunterskalierung, um das Bild mit der gewählten Bildschirmauflösung auszugeben. Beispiel: - 50 % rendert das Spiel mit der halben Ausgabeauflösung, um die FPS zu erhöhen, aber die Qualität zu verringern, - 200 % rendert das Spiel mit der doppelten Ausgabeauflösung, um die Qualität zu verbessern, aber die FPS zu verringern. Die Benutzeroberfläche ist von dieser Einstellung nicht betroffen.;Cambia la resolución efectiva a la que se renderiza el juego y utiliza el reescalado superior o inferior para renderizar la imagen con la resolución de pantalla elegida. Por ejemplo: 50 % renderiza el juego a la mitad de resolución para aumentar los FPS, pero reduce la calidad, mientras que 200 % lo renderiza al doble de resolución de salida para mejorar la calidad, pero reduce los FPS. Este ajuste no afecta a la interfaz de usuario.;Muda a resolução efetiva na qual o jogo é renderizado e usa o aumento ou diminuição de escala para fornecer a imagem na tela de resolução selecionada. Por exemplo: – 50% renderiza o jogo em metade da resolução de saída para aumentar o FPS, mas reduz sua qualidade. – 200% renderiza o jogo em duas vezes a resolução de saída para melhorar a imagem, mas reduz o FPS. A interface de usuário não é afetada por esse recurso.;改变游戏渲染的有效分辨率，并使用升频或降频来输出所选屏幕分辨率的图像。例如： 50% - 以一半的输出分辨率渲染游戏，以提高FPS，但降低画面质量， 200% - 以两倍的输出分辨率渲染游戏，以提高画面质量，但降低FPS。用户界面不受此设置的影响。;ゲームをレンダリングする上で有効な解像度を変更し、アップスケーリングまたはダウンスケーリングによって、選択した画面解像度で画像を出力します。例: 50%の場合、出力解像度の半分でゲームをレンダリングしてFPSを向上させますが、画質は低下します。200%の場合、出力解像度の2倍でゲームをレンダリングして画質を向上させますが、FPSは低下します。この設定によるユーザーインターフェイスへの影響はありません。;선택한 해상도를 구현하기 위해 게임이 사용하는 해상도를 업스케일링 혹은 다운스케일링합니다. 예를 들어: - 50%를 선택하면 게임이 구현하는 해상도의 반만 렌더링하여 FPS를 올리는 반면, - 200%는 게임이 구현하는 해상도의 두 배를 렌더링하여 화면의 품질이 올라가고 FPS가 감소합니다. 유저 인터페이스는 해당 설정의 영향을 받지 않습니다.
gui/menu/settings/rgb_highlights;RGB hardware effects;Sprzętowe Efekty RGB;Аппаратные эффекты RGB;Effets RVB de hardware;RGB-Hardware-Effekte;Efectos del hardware RGB;Efeitos em RGB do hardware;RGB硬件效果;RGBハードウェア効果;RGB 하드웨어 효과
gui/menu/settings/shadow_quality;Shadow quality;Jakość cienia;Качество теней;Qualité des ombres;Schattenqualität;Calidad de las sombras;Qualidade da sombra;阴影质量;影の品質;그림자 품질
gui/menu/settings/shadow_quality_ray;Ray traced shadow quality;Jakość cieni ze śledzeniem promieni;Качество теней с направлением луча;Qualité des ombres;Strahlengeführte Schattenqualität;Calidad de las sombras generadas por TR;Qualidade da sombra com TR;光线追踪阴影质量;レイトレースされた陰影の品質;광선 추적 그림자 품질
gui/menu/settings/show_damage_type_icons;Damage type icons;Ikony Typu Obrażeń;Значки урона;Icônes des types de dégâts;Schadenstypsymbole;Iconos de tipo de daño;Ícones por tipo de dano;伤害类型图标;ダメージタイプアイコン;피해 유형 아이콘
gui/menu/settings/show_only_critical;Show only critical numbers;Pokazuj Tylko Obrażenia Krytyczne;Показывать только критический урон;Afficher uniquement les chiffres critiques;Nur kritische Zahlen anzeigen;Mostrar solo cifras críticas;Mostrar apenas valores críticos;只显示关键数据;重要な数字のみ表示;치명타 숫자만 표시
gui/menu/settings/soft_shadows;Soft shadows;Miękkie Cienie;Мягкие тени;Ombres atténuées;Weiche Schatten;Sombreado suave;Sombras suavizadas;软阴影;ソフトシャドー;부드러운 그림자
gui/menu/settings/soft_shadows_description;Enabling this option will soften shadow edges. This option may slightly reduce your FPS.;Włączenie tej opcji spowoduje zmiękczenie krawędzi cieni. Opcja ta może nieznacznie obniżyć liczbę klatek na sekundę (FPS).;Включение этой опции смягчает края теней. Эта опция может немного понизить число кадров в секунду.;Activer cette option adoucit le bord des ombres. Cela peut légèrement réduire le nombre d'images par seconde.;Wenn du diese Option aktivierst, werden die Schattenkanten weicher. Diese Option kann deine Bildrate leicht beeinträchtigen.;Habilitar esta opción suavizará los bordes de las sombras. Esta opción puede reducir ligeramente los FPS.;Habilitar esse recurso irá suavizar o contorno das sombras. Habilitar esse recurso poderá reduzir levemente o FPS.;启用这一选项将柔化阴影边缘。这一选项可能会降低你的FPS。;このオプションを有効にすると、陰影の輪郭が柔らかくなります。このオプションはFPSをわずかに低下させることがあります。;적용 시 그림자의 가장자리가 부드러워집니다. FPS가 약간 감소할 수 있습니다.
