;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/popup/server_connection_mods_mismatch;Failed to connect! \nThe server is running with a different set of mods than you are. \n\n Server mods: <style="popups_content_blue">${server_content}</style>  \nYour mods: <style="popups_content_blue">${client_content}</style>;Nie udało się połączyć! \nSerwer działa z innym zestawem modyfikacji niż Ty. \n\n Modyfikacje serwera: <style="popups_content_blue">${server_content}</style>  \nTwoje modyfikacje: <style="popups_content_blue">${client_content}</style>;Не удалось подключиться! \nСервер работает с набором модов, отличным от вашего. \n\n Моды сервера: <style="popups_content_blue">${server_content}</style> \nВаши моды: <style="popups_content_blue">${client_content}</style>;Échec de la connexion ! \nLe serveur utilise un ensemble de mods différents des vôtres. \n\n Mods du serveur : <style="popups_content_blue">${server_content}</style>  \nVos mods : <style="popups_content_blue">${client_content}</style>;Verbindung fehlgeschlagen!\nDer Server benutzt andere Mods.\n\nServer-Mods: <style="popups_content_blue">${server_content}</style>\nDeine Mods: <style="popups_content_blue">${client_content}</style>;¡Error al conectarse! \nEl servidor tiene un conjunto de mods distinto al tuyo. \n\n Mods del server: <style="popups_content_blue">${server_content}</style>  \nTus mods: <style="popups_content_blue">${client_content}</style>;Falha ao conectar!\nO servidor está rodando com mods diferentes dos seus.\n\nMods do servidor: <style="popups_content_blue">${server_content}</style>\nSeus mods: <style="popups_content_blue">${client_content}</style>;连接失败！\n服务器运行的模组与您不同。\n\n服务器模组：<style="popups_content_blue">${server_content}</style>  \n您的模组：<style="popups_content_blue">${client_content}</style>;接続失敗！\nサーバーにはあなたが持っていないMODが適用されています。\n\nサーバーのMOD：<style="popups_content_blue">${server_content}</style>\nあなたのMOD：<style="popups_content_blue">${client_content}</style>;연결에 실패했습니다! \n서버가 귀하와 다른 모드 세트로 실행 중입니다. \n\n 서버 모드: <style="popups_content_blue">${server_content}</style>  \n귀하의 모드: <style="popups_content_blue">${client_content}</style>
gui/popup/server_connection_version_newer;Failed to connect! \nServer is running a newer game version than you are. \n\n Server game version: <style="popups_content_blue">${server_content}</style>  \nYour game version: <style="popups_content_blue">${client_content}</style>;Nie udało się połączyć! \nSerwer działa na nowszej wersji gry niż Twoja. \n\n Wersja gry na serwerze: <style="popups_content_blue">${server_content}</style>  \nTwoja wersja gry: <style="popups_content_blue">${client_content}</style>;Не удалось подключиться! \nСервер работает с версией игры, отличной от вашей. \n\n Игра на сервере: <style="popups_content_blue">${server_content}</style> \nВаша игра: <style="popups_content_blue">${client_content}</style>;Échec de la connexion ! \nLe serveur utilise une version du jeu plus récente que la vôtre. \n\n Version de jeu du serveur : <style="popups_content_blue">${server_content}</style>  \nVotre version de jeu : <style="popups_content_blue">${client_content}</style>;Verbindung fehlgeschlagen!\nDer Server benutzt eine neuere Spielversion.\n\nSpielversion des Servers: <style="popups_content_blue">${server_content}</style>\nDeine Spielversion: <style="popups_content_blue">${client_content}</style>;¡Error al conectarse! \nEl servidor tiene una versión del juego más reciente que la tuya. \n\n Versión del juego del servidor: <style="popups_content_blue">${server_content}</style>  \nTu versión del juego: <style="popups_content_blue">${client_content}</style>;Falha ao conectar!\nO servidor está rodando com uma versão do jogo mais atual do que a sua.\n\nVersão de jogo do servidor: <style="popups_content_blue">${server_content}</style>\nSua versão de jogo: <style="popups_content_blue">${client_content}</style>;连接失败！\n服务器游戏版本较新。\n\n服务器版本：<style="popups_content_blue">${server_content}</style>  \n您的版本：<style="popups_content_blue">${client_content}</style>;接続失敗！サーバーはあなたのよりも新しいバージョンで稼働しています。\n\nサーバーのゲームバージョン：<style="popups_content_blue">${server_content}</style>\nあなたのゲームバージョン：<style="popups_content_blue">${client_content}</style>;연결에 실패했습니다! \n서버가 귀하의 게임 버전보다 최신 버전을 실행 중입니다. \n\n 서버의 게임 버전: <style="popups_content_blue">${server_content}</style>  \n귀하의 게임 버전: <style="popups_content_blue">${client_content}</style>
gui/popup/server_connection_version_older;Failed to connect! \nServer is running an older game version than you are. \n\n Server game version: <style="popups_content_blue">${server_content}</style>  \nYour game version: <style="popups_content_blue">${client_content}</style>;Nie udało się połączyć! \nSerwer działa na starszej wersji gry niż Twoja. \n\n Wersja gry na serwerze: <style="popups_content_blue">${server_content}</style>  \nTwoja wersja gry: <style="popups_content_blue">${client_content}</style>;Не удалось подключиться! \nНа сервере установлена более старая версия игры, чем у вас. \n\n Версия игры на сервере: <style="popups_content_blue">${server_content}</style> \nВаша версия игры: <style="popups_content_blue">${client_content}</style>;Échec de la connexion ! \nLe serveur utilise une version du jeu plus vieille que la vôtre. \n\n Version de jeu du serveur : <style="popups_content_blue">${server_content}</style>  \nVotre version de jeu : <style="popups_content_blue">${client_content}</style>;Verbindung fehlgeschlagen!\nDer Server benutzt eine ältere Spielversion.\n\nSpielversion des Servers: <style="popups_content_blue">${server_content}</style>\nDeine Spielversion: <style="popups_content_blue">${client_content}</style>;¡Error al conectarse! \nEl servidor tiene una versión del juego más antigua que la tuya. \n\n Versión del juego del servidor: <style="popups_content_blue">${server_content}</style>  \nTu versión del juego: <style="popups_content_blue">${client_content}</style>;Falha ao conectar!\nO servidor está rodando com uma versão do jogo menos atual do que a sua.\n\nVersão de jogo do servidor: <style="popups_content_blue">${server_content}</style>\nSua versão de jogo: <style="popups_content_blue">${client_content}</style>;连接失败！\n服务器游戏版本较旧。\n\n服务器版本：<style="popups_content_blue">${server_content}</style>  \n您的版本：<style="popups_content_blue">${client_content}</style>;接続失敗！\nサーバーはあなたのよりも古いバージョンで稼働しています。\n\nサーバーのゲームバージョン：<style="popups_content_blue">${server_content}</style>\nあなたのゲームバージョン：<style="popups_content_blue">${client_content}</style>;연결에 실패했습니다! \n서버가 귀하의 게임 버전보다 오래된 버전을 실행 중입니다. \n\n 서버 게임 버전: <style="popups_content_blue">${server_content}</style>  \n귀하의 게임 버전: <style="popups_content_blue">${client_content}</style>
gui/popup/server_paused;Server is currently paused;Serwer jest obecnie spauzowany;В настоящее время сервер приостановлен;Le serveur est actuellement en pause;Server wird derzeit angehalten;El servidor está en pausa;Servidor momentaneamente pausado;服务器当前已暂停;サーバーは一時停止中です;서버가 현재 일시 중지되었습니다
gui/popup/steam_follow_curator;Are you sure you wish to follow <style="popups_content_blue">EXOR Studios</style> on Steam?;Czy jesteś pewien, że chcesz śledzić <style="popups_content_blue">EXOR Studios</style> na Steam?;Вы уверены, что хотите подписаться на <style="popups_content_blue">EXOR Studios</style> в Steam?;Voulez-vous vraiment suivre <style="popups_content_blue">EXOR Studios</style> sur Steam ?;Möchtest du <style="popups_content_blue">EXOR Studios</style> wirklich auf Steam folgen?;¿Seguro que quieres seguir a <style="popups_content_blue">EXOR Studios</style> en Steam?;Tem certeza de que deseja seguir a <style="popups_content_blue">EXOR Studios</style> no Steam?;您确定要在Steam上关注<style="popups_content_blue">EXOR Studios</style>吗？;Steamで<style="popups_content_blue">EXOR Studios</style>をフォローしますか？;<style="popups_content_blue">EXOR Studios</style>를 Steam에서 팔로우하시겠습니까?
TRANSLATION/rich_presence_lobby;Waiting in the Riftbreaker multiplayer lobby - players: ${current_players}/${max_players};Oczekuje w Lobby gry wieloosobowej - gracze ${current_players}/${max_players};Ожидание в многопользовательском лобби Riftbreaker - игроки: ${current_players}/${max_players};En attente dans le salon multijoueur de The Riftbreaker – joueurs : ${current_players}/${max_players};Wartet in der Mehrspieler-Lobby von Riftbreaker – Spieler: ${current_players}/${max_players};Esperando en la sala multijugador de The Riftbreaker. Jugadores: ${current_players}/${max_players};Aguardando na sala multijogador de The Riftbreaker. Jogadores: ${current_players}/${max_players};正在《银河破裂者》多人游戏大厅等待 - 玩家：${current_players}/${max_players};Riftbreakerマルチプレイロビーで待機中です - プレイヤー：${current_players}/${max_players};리프트브레이커 멀티플레이어 로비에서 대기 중 - 플레이어: ${current_players}/${max_players}
TRANSLATION/rich_presence_singleplayer_campaign;Playing Riftbreaker singleplayer Campaign - Mission: ${mission_name};Gra w Riftbreaker tryb kampanii na jednego gracza - Misja: ${mission_name};Играем в одиночную кампанию Riftbreaker - Миссия: ${mission_name};En jeu dans la campagne solo de Riftbreaker – Mission : ${mission_name};Spielt die Einzelspielerkampagne von Riftbreaker – Mission: ${mission_name};Jugando a la campaña de un jugador de The Riftbreaker. Misión: ${mission_name};Jogando The Riftbreaker na campanha solo. Missão: ${mission_name};进行《银河破裂者》单人战役 - 任务：${mission_name};Riftbreakerシングルプレイキャンペーンをプレイ中 - ミッション：${mission_name};리프트브레이커 싱글플레이어 캠페인 - 임무: ${mission_name}
TRANSLATION/rich_presence_multiplayer_campaign;Playing Riftbreaker multiplayer Campaign - Mission: ${mission_name};Gra w Riftbreaker tryb kampanii na wielu graczy - Misja: ${mission_name};Играем в многопользовательскую кампанию Riftbreaker - Миссия: ${mission_name};En jeu dans la campagne multijoueur de Riftbreaker – Mission : ${mission_name};Spielt die Mehrspielerkampagne von Riftbreaker – Mission: ${mission_name};Jugando a la campaña multijugador de The Riftbreaker. Misión: ${mission_name};Jogando The Riftbreaker na campanha multijogador. Missão: ${mission_name};进行《银河破裂者》多人战役 - 任务：${mission_name};Riftbreakerマルチプレイキャンペーンをプレイ中 - ミッション：${mission_name};리프트브레이커 멀티플레이어 캠페인 - 임무: ${mission_name}
TRANSLATION/rich_presence_singleplayer_survival;Playing Riftbreaker singleplayer Survival - Mission: ${mission_name};Gra w Riftbreaker tryb przetrwania na jednego gracza - Misja: ${mission_name};Играю в Riftbreaker в одиночном режиме выживания - Миссия: ${mission_name};En jeu dans le mode survie solo de Riftbreaker – Mission : ${mission_name};Spielt den Einzelspieler-Überlebensmodus von Riftbreaker – Mission: ${mission_name};Jugando al modo Supervivencia de un jugador de The Riftbreaker. Misión: ${mission_name};Jogando The Riftbreaker no modo sobrevivência solo. Missão: ${mission_name};进行《银河破裂者》单人生存模式 - 任务：${mission_name};Riftbreakerシングルプレイサバイバルをプレイ中 - ミッション：${mission_name};리프트브레이커 싱글플레이어 서바이벌 - 임무: ${mission_name}
TRANSLATION/rich_presence_multiplayer_survival;Playing Riftbreaker multiplayer Survival - Mission: ${mission_name};Gra w Riftbreaker tryb przetrwania na wielu graczy - Misja: ${mission_name};Играем в Riftbreaker в многопользовательском режиме выживания - Миссия: ${mission_name};En jeu dans le mode survie multijoueur de Riftbreaker – Mission : ${mission_name};Spielt den Mehrspieler-Überlebensmodus von Riftbreaker – Mission: ${mission_name};Jugando al modo Supervivencia multijugador de The Riftbreaker. Misión: ${mission_name};Jogando The Riftbreaker no modo sobrevivência multijogador. Missão: ${mission_name};进行《银河破裂者》多人生存模式 - 任务：${mission_name};Riftbreakerマルチプレイサバイバルをプレイ中 - ミッション：${mission_name};리프트브레이커 멀티플레이어 서바이벌 - 임무: ${mission_name}
