;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
resource_name/specimen_granan;${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan};${resource_name/specimen} - ${monster_name/granan}
resource_name/specimen_granan_alpha;${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha};${resource_name/specimen} - ${monster_name/granan_alpha}
resource_name/specimen_granan_ultra;${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra};${resource_name/specimen} - ${monster_name/granan_ultra}
resource_name/specimen_hammeroceros;${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros};${resource_name/specimen} - ${monster_name/hammeroceros}
resource_name/specimen_hammeroceros_alpha;${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha};${resource_name/specimen} - ${monster_name/hammeroceros_alpha}
resource_name/specimen_hammeroceros_ultra;${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra};${resource_name/specimen} - ${monster_name/hammeroceros_ultra}
resource_name/specimen_hedroner;${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner};${resource_name/specimen} - ${monster_name/hedroner}
resource_name/specimen_hedroner_alpha;${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha};${resource_name/specimen} - ${monster_name/hedroner_alpha}
resource_name/specimen_hedroner_ultra;${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra};${resource_name/specimen} - ${monster_name/hedroner_ultra}
resource_name/specimen_hedroner_morphium;${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium};${resource_name/specimen} - ${monster_name/hedroner_morphium}
resource_name/specimen_jurvine;${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine};${resource_name/specimen} - ${monster_name/jurvine}
resource_name/specimen_jurvine_alpha;${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha};${resource_name/specimen} - ${monster_name/jurvine_alpha}
resource_name/specimen_jurvine_ultra;${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra};${resource_name/specimen} - ${monster_name/jurvine_ultra}
resource_name/specimen_kermon;${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon};${resource_name/specimen} - ${monster_name/kermon}
resource_name/specimen_kermon_alpha;${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha};${resource_name/specimen} - ${monster_name/kermon_alpha}
resource_name/specimen_kermon_ultra;${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra};${resource_name/specimen} - ${monster_name/kermon_ultra}
resource_name/specimen_kermon_metallic;${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic};${resource_name/specimen} - ${monster_name/kermon_metallic}
resource_name/specimen_krocoon;${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon};${resource_name/specimen} - ${monster_name/krocoon}
resource_name/specimen_krocoon_alpha;${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha};${resource_name/specimen} - ${monster_name/krocoon_alpha}
resource_name/specimen_krocoon_ultra;${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra};${resource_name/specimen} - ${monster_name/krocoon_ultra}
resource_name/specimen_lesigian;${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian};${resource_name/specimen} - ${monster_name/lesigian}
resource_name/specimen_lesigian_alpha;${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha};${resource_name/specimen} - ${monster_name/lesigian_alpha}
resource_name/specimen_lesigian_ultra;${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra};${resource_name/specimen} - ${monster_name/lesigian_ultra}
resource_name/specimen_magmoth;${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth};${resource_name/specimen} - ${monster_name/magmoth}
resource_name/specimen_magmoth_alpha;${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha};${resource_name/specimen} - ${monster_name/magmoth_alpha}
resource_name/specimen_magmoth_ultra;${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra};${resource_name/specimen} - ${monster_name/magmoth_ultra}
resource_name/specimen_moltug;${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug};${resource_name/specimen} - ${monster_name/moltug}
resource_name/specimen_moltug_alpha;${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha};${resource_name/specimen} - ${monster_name/moltug_alpha}
